0	0.361882	-0.590882	0.754737	1.26774	-24.2706	54.4471
0.001	0.362625	-0.589588	0.73101	1.32199	-23.6983	54.2302
0.002	0.363344	-0.588239	0.707709	1.37606	-23.2746	54.0426
0.003	0.364041	-0.586836	0.684762	1.42997	-22.9207	53.8936
0.004	0.364714	-0.585379	0.662133	1.48376	-22.6041	53.7721
0.005	0.365365	-0.583868	0.639797	1.53745	-22.3115	53.6694
0.006	0.365994	-0.582304	0.617738	1.59106	-22.0365	53.5797
0.007	0.366601	-0.580686	0.59594	1.64458	-21.7759	53.4997
0.008	0.367186	-0.579015	0.574392	1.69803	-21.5279	53.4275
0.009	0.367749	-0.57729	0.553081	1.75141	-21.291	53.3617
0.01	0.368292	-0.575512	0.531998	1.80473	-21.0643	53.3017
0.011	0.368814	-0.57368	0.511134	1.858	-20.8468	53.247
0.012	0.369314	-0.571796	0.490479	1.91122	-20.638	53.1973
0.013	0.369795	-0.569858	0.470026	1.96439	-20.4371	53.1523
0.014	0.370254	-0.567867	0.449767	2.01753	-20.2436	53.1119
0.015	0.370694	-0.565823	0.429695	2.07062	-20.0572	53.076
0.016	0.371114	-0.563726	0.409804	2.12369	-19.8772	53.0444
0.017	0.371514	-0.561576	0.390088	2.17673	-19.7035	53.0171
0.018	0.371894	-0.559372	0.37054	2.22974	-19.5356	52.9941
0.019	0.372255	-0.557116	0.351155	2.28274	-19.3732	52.9753
0.02	0.372597	-0.554807	0.331927	2.33572	-19.2161	52.9607
0.021	0.372919	-0.552445	0.312852	2.38869	-19.0639	52.9502
0.022	0.373222	-0.550029	0.293925	2.44166	-18.9165	52.9439
0.023	0.373507	-0.547561	0.275141	2.49462	-18.7737	52.9417
0.024	0.373773	-0.54504	0.256497	2.54758	-18.6352	52.9436
0.025	0.37402	-0.542466	0.237986	2.60055	-18.5009	52.9496
0.026	0.374249	-0.539839	0.219607	2.65353	-18.3706	52.9597
0.027	0.374459	-0.537159	0.201354	2.70653	-18.2442	52.9739
0.028	0.374651	-0.534426	0.183224	2.75954	-18.1214	52.9922
0.029	0.374826	-0.53164	0.165213	2.81258	-18.0022	53.0146
0.03	0.374982	-0.528801	0.147318	2.86564	-17.8864	53.0412
0.031	0.37512	-0.525909	0.129536	2.91873	-17.774	53.0718
0.032	0.375241	-0.522963	0.111864	2.97186	-17.6647	53.1066
0.033	0.375344	-0.519965	0.0942972	3.02502	-17.5586	53.1456
0.034	0.37543	-0.516913	0.0768339	3.07823	-17.4554	53.1887
0.035	0.375498	-0.513808	0.0594709	3.13149	-17.3552	53.236
0.036	0.375549	-0.51065	0.0422053	3.1848	-17.2578	53.2875
0.037	0.375582	-0.507439	0.0250344	3.23816	-17.1631	53.3432
0.038	0.375599	-0.504174	0.00795541	3.29159	-17.0711	53.4032
0.039	0.375598	-0.500855	-0.00903425	3.34508	-16.9817	53.4675
0.04	0.375581	-0.497484	-0.0259372	3.39863	-16.8948	53.5361
0.041	0.375546	-0.494058	-0.0427558	3.45227	-16.8104	53.609
0.042	0.375495	-0.490579	-0.0594926	3.50598	-16.7285	53.6863
0.043	0.375427	-0.487046	-0.07615	3.55977	-16.6489	53.7679
0.044	0.375343	-0.483459	-0.0927304	3.61365	-16.5716	53.854
