0	-0.140744	0.165279	2.52974	3.86033	26.776	-38.5149
0.001	-0.138201	0.16912	2.55613	3.82266	26.8865	-37.1423
0.002	-0.135632	0.172924	2.58334	3.7862	27.4687	-35.8724
0.003	-0.133034	0.176692	2.6112	3.75107	27.9176	-34.6293
0.004	-0.130409	0.180426	2.6395	3.71717	28.2535	-33.5312
0.005	-0.127755	0.184127	2.66813	3.68435	28.5633	-32.5641
0.006	-0.125073	0.187795	2.69706	3.65251	28.8847	-31.6714
0.007	-0.122361	0.191432	2.7263	3.62159	29.2174	-30.8074
0.008	-0.11962	0.195039	2.75583	3.59155	29.5464	-29.9461
0.009	-0.116849	0.198616	2.78564	3.56241	29.8552	-29.0777
0.01	-0.114048	0.202164	2.81571	3.53415	30.1302	-28.2021
0.011	-0.111218	0.205684	2.84598	3.50676	30.3631	-27.3242
0.012	-0.108357	0.209178	2.87643	3.48025	30.5498	-26.4508
0.013	-0.105465	0.212645	2.907	3.45459	30.6898	-25.5887
0.014	-0.102543	0.216087	2.93765	3.42976	30.7852	-24.7432
0.015	-0.0995897	0.219505	2.96836	3.40575	30.8393	-23.9181
0.016	-0.096606	0.222899	2.99908	3.38253	30.8557	-23.1156
0.017	-0.0935916	0.22627	3.02978	3.36007	30.8377	-22.3367
0.018	-0.0905466	0.22962	3.06043	3.33835	30.7879	-21.5815
0.019	-0.0874709	0.232947	3.09102	3.31736	30.7081	-20.8499
0.02	-0.0843647	0.236255	3.1215	3.29706	30.5996	-20.1416
0.021	-0.0812281	0.239542	3.15186	3.27744	30.463	-19.4569
0.022	-0.0780612	0.24281	3.18207	3.25847	30.2986	-18.7962
0.023	-0.0748641	0.246059	3.21211	3.24014	30.1067	-18.1608
0.024	-0.0716371	0.24929	3.24194	3.22241	29.8879	-17.5521
0.025	-0.0683804	0.252504	3.27154	3.20526	29.6427	-16.9719
0.026	-0.0650942	0.255701	3.30089	3.18867	29.3723	-16.4224
0.027	-0.0617788	0.258881	3.32995	3.17259	29.0783	-15.9056
0.028	-0.0584345	0.262046	3.35872	3.15701	28.7627	-15.4235
0.029	-0.0550615	0.265195	3.38717	3.14188	28.4279	-14.9778
0.03	-0.0516603	0.26833	3.41528	3.12717	28.0766	-14.5699
0.031	-0.0482311	0.27145	3.44304	3.11284	27.7116	-14.2009
0.032	-0.0447743	0.274555	3.47043	3.09886	27.336	-13.8714
0.033	-0.0412904	0.277647	3.49744	3.08518	26.9528	-13.5814
0.034	-0.0377796	0.280726	3.52408	3.07176	26.5649	-13.3308
