0	-0.0565548	0.0149296	8.35876	12.9661	35.2101	8.06103
0.001	-0.0481789	0.0278996	8.3911	12.9738	30.3432	7.57115
0.002	-0.0397727	0.0408774	8.41992	12.9807	27.5026	5.93708
0.003	-0.031339	0.0538613	8.44655	12.9859	25.7792	3.99621
0.004	-0.0228796	0.0668495	8.47185	12.9892	24.7646	1.95834
0.005	-0.0143953	0.07984	8.49642	12.9904	24.2675	-0.10405
0.006	-0.00588667	0.0928306	8.52071	12.9896	24.1796	-2.15257
0.007	0.00264622	0.105819	8.54511	12.9867	24.4274	-4.16545
0.008	0.0112036	0.118804	8.5699	12.9819	24.9548	-6.13492
0.009	0.0197861	0.131784	8.59535	12.9751	25.7182	-8.0657
0.01	0.0283945	0.144755	8.62168	12.9664	26.6832	-9.97364
0.011	0.0370296	0.157717	8.64907	12.9558	27.8226	-11.8851
0.012	0.0456928	0.170667	8.67769	12.9433	29.1131	-13.8377
0.013	0.0543852	0.183604	8.70767	12.9288	30.5299	-15.8821
0.014	0.0631083	0.196525	8.73913	12.9121	32.0394	-18.0847
0.015	0.0718636	0.209428	8.77213	12.8931	33.5864	-20.5287
0.016	0.0806527	0.222311	8.80666	12.8715	35.0757	-23.3062
0.017	0.0894772	0.235172	8.84259	12.847	36.3501	-26.491
0.018	0.0983382	0.248006	8.87958	12.819	37.1891	-30.081
0.019	0.107237	0.26081	8.9171	12.7873	37.364	-33.926
0.02	0.116173	0.273581	8.95442	12.7518	36.7635	-37.7181
0.021	0.125146	0.286314	8.99081	12.7127	35.4957	-41.1116
0.022	0.134155	0.299006	9.02577	12.6705	33.8443	-43.9016
0.023	0.143197	0.311655	9.05904	12.6258	32.1054	-46.091
0.024	0.152273	0.324258	9.09064	12.5791	30.4691	-47.814
0.025	0.161379	0.336814	9.12071	12.5309	29.0094	-49.2304
0.026	0.170515	0.34932	9.14943	12.4814	27.7298	-50.4694
0.027	0.179678	0.361777	9.17697	12.4306	26.6068	-51.6202
0.028	0.188869	0.374182	9.20347	12.3787	25.6122	-52.7429
0.029	0.198086	0.386534	9.22904	12.3257	24.7218	-53.8805
0.03	0.207328	0.398833	9.25379	12.2715	23.9154	-55.068
0.031	0.216594	0.411078	9.27779	12.216	23.1747	-56.3377
0.032	0.225884	0.423266	9.3011	12.1593	22.48	-57.7221
0.033	0.235196	0.435396	9.32375	12.101	21.8068	-59.2553
0.034	0.244532	0.447468	9.34574	12.0411	21.1211	-60.9724
0.035	0.253888	0.459479	9.36705	11.9794	20.3743	-62.9066
0.036	0.263266	0.471427	9.38758	11.9156	19.4984	-65.0826
0.037	0.272664	0.48331	9.40716	11.8495	18.4046	-67.5053
0.038	0.282081	0.495126	9.42551	11.7808	16.9883	-70.144
0.039	0.291516	0.506872	9.44226	11.7093	15.1472	-72.918
0.04	0.300967	0.518545	9.45695	11.6351	12.8104	-75.6942
0.041	0.310431	0.530142	9.46908	11.5581	9.96939	-78.3052
0.042	0.319905	0.541661	9.47818	11.4787	6.69231	-80.5894
0.043	0.329388	0.553099	9.48387	11.3971	3.10801	-82.4342
0.044	0.338874	0.564455	9.48592	11.3138	-0.632944	-83.7977
0.045	0.34836	0.575727	9.48424	11.2294	-4.39767	-84.7019
0.046	0.357843	0.586914	9.47884	11.1442	-8.09206	-85.2059
0.047	0.367319	0.598015	9.46982	11.0586	-11.6606	-85.3785
0.048	0.376784	0.609031	9.45731	10.9729	-15.0755	-85.282
0.049	0.386234	0.61996	9.44147	10.8874	-18.3243	-84.9648
0.05	0.395668	0.630805	9.42245	10.8021	-21.4004	-84.4629
0.051	0.40508	0.641564	9.40041	10.7174	-24.2989	-83.803
0.052	0.414469	0.652239	9.37552	10.6332	-27.015	-83.006
0.053	0.423832	0.66283	9.34794	10.5499	-29.5452	-82.0897
0.054	0.433166	0.673338	9.31783	10.4674	-31.8879	-81.0697
0.055	0.442468	0.683764	9.28535	10.3859	-34.0449	-79.9592
0.056	0.451737	0.694108	9.25067	10.3055	-36.0201	-78.7697
0.057	0.46097	0.704373	9.21394	10.2262	-37.8195	-77.5101
0.058	0.470165	0.71456	9.17533	10.1483	-39.4494	-76.188
0.059	0.47932	0.724669	9.13497	10.0717	-40.9159	-74.8097
0.06	0.488434	0.734702	9.09305	9.99651	-42.2239	-73.3822
0.061	0.497506	0.744661	9.04973	9.9229	-43.3768	-71.9133
0.062	0.506533	0.754547	9.00517	9.85087	-44.3783	-70.4133
0.063	0.515515	0.764362	8.95957	9.78049	-45.2326	-68.8938
0.064	0.524451	0.774107	8.91309	9.71178	-45.9456	-67.3676
0.065	0.53334	0.783785	8.8659	9.64473	-46.5247	-65.8474
0.066	0.542182	0.793396	8.81817	9.57933	-46.9793	-64.3449
0.067	0.550976	0.802943	8.77004	9.51555	-47.3198	-62.8705
0.068	0.559721	0.812428	8.72164	9.45334	-47.5576	-61.4328
0.069	0.568418	0.82185	8.67307	9.39265	-47.7041	-60.0382
0.07	0.577066	0.831213	8.62445	9.33341	-47.7706	-58.6913
0.071	0.585666	0.840517	8.57584	9.27556	-47.7679	-57.3953
0.072	0.594217	0.849764	8.52733	9.21903	-47.7061	-56.1516
0.073	0.60272	0.858956	8.47895	9.16376	-47.594	-54.9605
0.074	0.611175	0.868092	8.43077	9.10968	-47.4399	-53.8217
0.075	0.619581	0.877175	8.38281	9.05674	-47.2509	-52.7338
0.076	0.62794	0.886206	8.3351	9.00488	-47.0331	-51.6954
0.077	0.636251	0.895185	8.28768	8.95404	-46.7919	-50.7043
0.078	0.644515	0.904114	8.24054	8.90417	-46.5319	-49.7585
0.079	0.652731	0.912994	8.19371	8.85522	-46.257	-48.8557
0.08	0.660902	0.921825	8.14721	8.80716	-45.9705	-47.9937
0.081	0.669025	0.930609	8.10102	8.75993	-45.6752	-47.1702
0.082	0.677103	0.939345	8.05516	8.7135	-45.3736	-46.383
0.083	0.685135	0.948036	8.00964	8.66783	-45.0675	-45.6301
0.084	0.693122	0.956681	7.96445	8.62288	-44.7586	-44.9094
0.085	0.701064	0.965282	7.91959	8.57864	-44.4483	-44.219
0.086	0.708961	0.973839	7.87506	8.53506	-44.1379	-43.5572
0.087	0.716814	0.982353	7.83086	8.49212	-43.8281	-42.9223
0.088	0.724623	0.990823	7.78698	8.44979	-43.5199	-42.3127
0.089	0.732388	0.999252	7.74343	8.40805	-43.2138	-41.727
0.09	0.740109	1.00764	7.70019	8.36687	-42.9105	-41.1639
0.091	0.747788	1.01599	7.65727	8.32623	-42.6103	-40.6219
0.092	0.755424	1.02429	7.61466	8.28612	-42.3135	-40.1001
0.093	0.763017	1.03256	7.57236	8.24651	-42.0206	-39.5972
0.094	0.770568	1.04079	7.53035	8.20739	-41.7316	-39.1123
0.095	0.778078	1.04897	7.48864	8.16874	-41.4467	-38.6444
0.096	0.785546	1.05712	7.44722	8.13054	-41.1662	-38.1926
0.097	0.792972	1.06524	7.40609	8.09277	-40.8899	-37.756
0.098	0.800358	1.07331	7.36523	8.05543	-40.6181	-37.3339
0.099	0.807702	1.08135	7.32465	8.01849	-40.3506	-36.9257
0.1	0.815007	1.08935	7.28434	7.98195	-40.0876	-36.5305
0.101	0.822271	1.09731	7.2443	7.94579	-39.829	-36.1478
0.102	0.829495	1.10524	7.20452	7.91	-39.5748	-35.7769
0.103	0.83668	1.11313	7.16499	7.87458	-39.3249	-35.4173
0.104	0.843825	1.12099	7.12572	7.8395	-39.0793	-35.0686
0.105	0.850931	1.12881	7.08669	7.80475	-38.838	-34.7301
0.106	0.857999	1.1366	7.04791	7.77034	-38.6009	-34.4014
0.107	0.865027	1.14435	7.00936	7.73625	-38.3679	-34.0821
0.108	0.872017	1.15207	6.97105	7.70247	-38.139	-33.7718
0.109	0.878969	1.15976	6.93296	7.66898	-37.9141	-33.4701
0.11	0.885883	1.16741	6.89511	7.63579	-37.6932	-33.1766
0.111	0.892759	1.17503	6.85747	7.60289	-37.4761	-32.891
0.112	0.899598	1.18261	6.82005	7.57027	-37.2628	-32.613
0.113	0.906399	1.19017	6.78284	7.53791	-37.0531	-32.3421
