0	-0.193053	-0.255962	1.70819	2.64771	38.9547	47.9862
0.001	-0.191326	-0.25329	1.74634	2.69489	38.0229	46.9121
0.002	-0.189561	-0.250572	1.78374	2.74121	37.3092	46.1008
0.003	-0.187759	-0.247808	1.82052	2.78685	36.7082	45.4266
0.004	-0.18592	-0.244998	1.85676	2.83187	36.1798	44.8402
0.005	-0.184046	-0.242144	1.89251	2.87636	35.7041	44.3168
0.006	-0.182135	-0.239246	1.92781	2.92035	35.2694	43.842
0.007	-0.18019	-0.236304	1.96271	2.9639	34.8682	43.4067
0.008	-0.17821	-0.233318	1.99722	3.00704	34.4952	43.0043
0.009	-0.176196	-0.23029	2.03138	3.04979	34.1465	42.6303
0.01	-0.174148	-0.227219	2.0652	3.09219	33.8192	42.2813
0.011	-0.172066	-0.224105	2.09871	3.13425	33.511	41.9543
0.012	-0.16995	-0.22095	2.13193	3.176	33.2199	41.6472
0.013	-0.167802	-0.217753	2.16487	3.21745	32.9443	41.3582
0.014	-0.165621	-0.214515	2.19754	3.25863	32.6829	41.0857
0.015	-0.163407	-0.211236	2.22996	3.29954	32.4345	40.8285
0.016	-0.161161	-0.207916	2.26215	3.34021	32.1983	40.5854
0.017	-0.158883	-0.204556	2.2941	3.38064	31.9733	40.3555
0.018	-0.156573	-0.201155	2.32584	3.42085	31.7588	40.138
0.019	-0.154231	-0.197714	2.35737	3.46084	31.5542	39.9321
0.02	-0.151858	-0.194233	2.38871	3.50064	31.3588	39.7371
0.021	-0.149454	-0.190713	2.41986	3.54025	31.1721	39.5526
0.022	-0.147019	-0.187153	2.45082	3.57969	30.9938	39.378
0.023	-0.144552	-0.183554	2.48162	3.61895	30.8232	39.2128
0.024	-0.142055	-0.179915	2.51225	3.65805	30.6601	39.0566
0.025	-0.139528	-0.176237	2.54272	3.69701	30.5041	38.9089
0.026	-0.13697	-0.172521	2.57305	3.73582	30.3549	38.7696
0.027	-0.134382	-0.168766	2.60322	3.7745	30.2121	38.6382
0.028	-0.131764	-0.164972	2.63327	3.81305	30.0755	38.5144
0.029	-0.129116	-0.16114	2.66318	3.85148	29.9449	38.3981
0.03	-0.126437	-0.157269	2.69296	3.8898	29.8201	38.2889
0.031	-0.12373	-0.15336	2.72262	3.92801	29.7007	38.1867
0.032	-0.120992	-0.149413	2.75217	3.96613	29.5867	38.0913
0.033	-0.118225	-0.145428	2.78161	4.00416	29.4778	38.0025
0.034	-0.115429	-0.141405	2.81095	4.0421	29.374	37.9201
0.035	-0.112604	-0.137344	2.84018	4.07996	29.2749	37.844
0.036	-0.109749	-0.133245	2.86932	4.11775	29.1806	37.774
0.037	-0.106865	-0.129108	2.89837	4.15548	29.0909	37.71
0.038	-0.103952	-0.124934	2.92733	4.19314	29.0057	37.6519
0.039	-0.101011	-0.120722	2.95621	4.23075	28.9248	37.5996
0.04	-0.0980399	-0.116472	2.98502	4.26831	28.8483	37.5531
0.041	-0.0950406	-0.112185	3.01375	4.30583	28.776	37.5122
0.042	-0.0920125	-0.107861	3.04241	4.34331	28.7079	37.4769
0.043	-0.0889558	-0.103499	3.071	4.38076	28.6438	37.4471
0.044	-0.0858706	-0.0990993	3.09954	4.41819	28.5837	37.4228
0.045	-0.0827568	-0.0946624	3.12802	4.45559	28.5275	37.4039
0.046	-0.0796146	-0.0901881	3.15644	4.49298	28.4751	37.3905
0.047	-0.076444	-0.0856765	3.18482	4.53036	28.4266	37.3825
0.048	-0.0732451	-0.0811274	3.21315	4.56773	28.382	37.3799
0.049	-0.0700178	-0.076541	3.24144	4.60511	28.3411	37.3826
0.05	-0.0667623	-0.0719172	3.26969	4.64249	28.3039	37.3908
0.051	-0.0634785	-0.067256	3.2979	4.67989	28.2704	37.4043
0.052	-0.0601665	-0.0625574	3.32608	4.7173	28.2406	37.4232
0.053	-0.0568264	-0.0578214	3.35424	4.75473	28.2144	37.4475
0.054	-0.0534581	-0.053048	3.38237	4.7922	28.1918	37.4773
0.055	-0.0500617	-0.048237	3.41049	4.82969	28.1728	37.5127
0.056	-0.0466372	-0.0433886	3.43858	4.86723	28.1574	37.5536
0.057	-0.0431846	-0.0385026	3.46666	4.90481	28.1457	37.6002
0.058	-0.039704	-0.0335789	3.49474	4.94244	28.1376	37.6523
0.059	-0.0361952	-0.0286177	3.5228	4.98013	28.1332	37.7102
0.06	-0.0326584	-0.0236187	3.55087	5.01789	28.1325	37.7738
0.061	-0.0290936	-0.0185819	3.57893	5.05571	28.1356	37.8432
0.062	-0.0255006	-0.0135072	3.60701	5.0936	28.1425	37.9185
0.063	-0.0218796	-0.00839466	3.63509	5.13158	28.1533	37.9998
0.064	-0.0182305	-0.00324407	3.66318	5.16964	28.1679	38.0871
0.065	-0.0145533	0.00194463	3.69129	5.20779	28.1866	38.1807
0.066	-0.010848	0.00717154	3.71942	5.24604	28.2092	38.2805
0.067	-0.00711456	0.0124367	3.74757	5.2844	28.2359	38.3868
0.068	-0.00335294	0.0177404	3.77576	5.32287	28.2667	38.4998
0.069	0.00043688	0.0230825	3.80397	5.36146	28.3017	38.6195
0.07	0.00425493	0.0284633	3.83222	5.40018	28.3412	38.7461
0.071	0.00810126	0.0338829	3.86052	5.43903	28.3852	38.8798
0.072	0.0119759	0.0393414	3.88886	5.47802	28.4339	39.0208
0.073	0.0158789	0.044839	3.91724	5.51716	28.4876	39.1693
0.074	0.0198103	0.0503758	3.94569	5.55645	28.5463	39.3256
0.075	0.0237702	0.055952	3.97419	5.59591	28.6105	39.4899
0.076	0.0277586	0.0615677	4.00277	5.63554	28.6801	39.6625
0.077	0.0317757	0.0672231	4.03141	5.67535	28.7556	39.8436
0.078	0.0358214	0.0729184	4.06013	5.71536	28.8372	40.0337
0.079	0.0398958	0.0786539	4.08893	5.75556	28.9253	40.233
0.08	0.0439991	0.0844296	4.11782	5.79597	29.0201	40.4419
0.081	0.0481314	0.0902459	4.14681	5.8366	29.1222	40.6609
0.082	0.0522927	0.0961029	4.1759	5.87746	29.2318	40.8903
0.083	0.0564831	0.102001	4.20511	5.91856	29.3495	41.1306
0.084	0.0607028	0.10794	4.23443	5.95991	29.4758	41.3822
0.085	0.0649519	0.113921	4.26388	6.00153	29.6114	41.6457
0.086	0.0692305	0.119943	4.29347	6.04342	29.7569	41.9215
0.087	0.0735387	0.126008	4.3232	6.08561	29.9132	42.2104
0.088	0.0778768	0.132115	4.35309	6.1281	30.0811	42.5129
0.089	0.0822448	0.138264	4.38316	6.1709	30.2618	42.8299
